ChEMBL ID,SMILES,EC50 (nM),Assay Type,Target Name,pEC50,MW,LogP,H_Donors,H_Acceptors,TPSA,Ring_Count,Rotatable_Bonds
CHEMBL4094869,CCCN(CCCCOc1ccn2nccc2c1)[C@@H]1CCc2c(O)cccc2C1,161.0,B,Dopamine D2 receptor,6.79317412396815,393.53100000000023,4.468400000000004,1.0,5.0,50.0,4.0,9.0
CHEMBL4071185,CCCN(CCCCOc1ccc2c(C=O)cnn2c1)[C@H]1CCc2c(O)cccc2C1,3.0,B,Dopamine D2 receptor,8.522878745280337,421.5410000000002,4.2809000000000035,1.0,6.0,67.07000000000001,4.0,10.0
CHEMBL4090208,CCCN(CCCCOc1ccn2ncc(C=O)c2c1)[C@H]1CCc2c(O)cccc2C1,2.9,B,Dopamine D2 receptor,8.537602002101044,421.5410000000003,4.2809000000000035,1.0,6.0,67.07000000000001,4.0,10.0
CHEMBL4071868,CCCN(CCCCOc1ccc2c(/C=N/O)cnn2c1)[C@H]1CCc2c(O)cccc2C1,1.5,B,Dopamine D2 receptor,8.823908740944319,436.55600000000027,4.276500000000003,2.0,7.0,82.59,4.0,10.0
CHEMBL4098859,CCCN(CCCCOc1ccn2ncc(/C=N\O)c2c1)[C@H]1CCc2c(O)cccc2C1,1.7,B,Dopamine D2 receptor,8.769551078621726,436.55600000000027,4.276500000000003,2.0,7.0,82.59,4.0,10.0
CHEMBL240773,CCCN1CCC[C@@H]2Cc3[nH]ncc3C[C@H]21,64.0,B,Dopamine D2 receptor,7.1938200260161125,219.332,1.9989000000000001,1.0,2.0,31.92,3.0,2.0
CHEMBL59,NCCc1ccc(O)c(O)c1,156.0,B,Dopamine D2 receptor,6.806875401645538,153.18099999999998,0.5989999999999998,3.0,3.0,66.48,1.0,2.0
CHEMBL4098803,COc1ccccc1N1CCN(CCCCOc2ccc3ccnn3c2)CC1,23.0,F,Dopamine D2 receptor,7.638272163982407,380.492,3.3241000000000023,0.0,6.0,42.239999999999995,4.0,8.0
CHEMBL4080762,COc1ccccc1N1CCN(CCCCOc2ccn3nccc3c2)CC1,190.0,F,Dopamine D2 receptor,6.721246399047171,380.492,3.3241000000000023,0.0,6.0,42.24,4.0,8.0
CHEMBL4072821,CCOC(=O)c1cc2cc(OCCCCN3CCN(c4ccccc4OC)CC3)ccn2n1,690.0,F,Dopamine D2 receptor,6.161150909262744,452.5550000000001,3.5008000000000026,0.0,8.0,68.54,4.0,10.0
CHEMBL4099711,COc1ccccc1N1CCN(CCCCOc2ccn3nc(CO)cc3c2)CC1,960.0,F,Dopamine D2 receptor,6.017728766960431,410.5180000000001,2.8164000000000007,1.0,7.0,62.47,4.0,9.0
CHEMBL4087187,COc1ccccc1N1CCN(CCCCOc2ccn3nc(C=O)cc3c2)CC1,2900.0,F,Dopamine D2 receptor,5.5376020021010435,408.50200000000007,3.1366000000000014,0.0,7.0,59.31,4.0,9.0
CHEMBL4105030,COc1ccccc1N1CCN(CCCCOc2ccn3nc(/C=N/O)cc3c2)CC1,1100.0,F,Dopamine D2 receptor,5.958607314841775,423.51700000000005,3.132200000000001,1.0,8.0,74.83,4.0,9.0
CHEMBL4079301,COc1ccccc1N1CCN(CCCCOc2ccn3nc(C#N)cc3c2)CC1,980.0,F,Dopamine D2 receptor,6.008773924307505,405.50200000000007,3.195780000000002,0.0,7.0,66.03,4.0,8.0
CHEMBL4097330,CCCN(CCCCOc1ccc2ccnn2c1)[C@H]1CCc2c(O)cccc2C1,26.0,F,Dopamine D2 receptor,7.585026652029182,393.53100000000023,4.468400000000004,1.0,5.0,50.0,4.0,9.0
CHEMBL4078348,CCCN(CCCCOc1ccn2nccc2c1)[C@H]1CCc2c(O)cccc2C1,55.0,F,Dopamine D2 receptor,7.259637310505756,393.53100000000023,4.468400000000004,1.0,5.0,50.0,4.0,9.0
CHEMBL4067439,COc1ccccc1N1CCN(CCCCOc2ccc3c(C=O)cnn3c2)CC1,150.0,F,Dopamine D2 receptor,6.823908740944319,408.50200000000007,3.1366000000000014,0.0,7.0,59.31,4.0,9.0
CHEMBL4098236,COc1ccccc1N1CCN(CCCCOc2ccn3ncc(C=O)c3c2)CC1,16.0,F,Dopamine D2 receptor,7.795880017344075,408.50200000000007,3.1366000000000014,0.0,7.0,59.31,4.0,9.0
CHEMBL4069145,COc1ccccc1N1CCN(CCCCOc2ccc3c(/C=N/O)cnn3c2)CC1,0.44,F,Dopamine D2 receptor,9.356547323513812,423.51700000000005,3.132200000000001,1.0,8.0,74.83,4.0,9.0
CHEMBL4060461,COc1ccccc1N1CCN(CCCCOc2ccn3ncc(/C=N/O)c3c2)CC1,270.0,F,Dopamine D2 receptor,6.568636235841013,423.51700000000005,3.132200000000001,1.0,8.0,74.83,4.0,9.0
CHEMBL4060461,COc1ccccc1N1CCN(CCCCOc2ccn3ncc(/C=N/O)c3c2)CC1,120.0,F,Dopamine D2 receptor,6.920818753952375,423.51700000000005,3.132200000000001,1.0,8.0,74.83,4.0,9.0
CHEMBL4063235,COc1ccccc1N1CCN(CCCCOc2ccn3ncc(C#N)c3c2)CC1,250.0,F,Dopamine D2 receptor,6.6020599913279625,405.50200000000007,3.195780000000002,0.0,7.0,66.03,4.0,8.0
CHEMBL4098803,COc1ccccc1N1CCN(CCCCOc2ccc3ccnn3c2)CC1,4.074,F,Dopamine D2 receptor,8.389978975335854,380.492,3.3241000000000023,0.0,6.0,42.239999999999995,4.0,8.0
CHEMBL4080762,COc1ccccc1N1CCN(CCCCOc2ccn3nccc3c2)CC1,41.69,F,Dopamine D2 receptor,7.3799681048737025,380.492,3.3241000000000023,0.0,6.0,42.24,4.0,8.0
CHEMBL4072821,CCOC(=O)c1cc2cc(OCCCCN3CCN(c4ccccc4OC)CC3)ccn2n1,190.55,F,Dopamine D2 receptor,6.719991046891814,452.5550000000001,3.5008000000000026,0.0,8.0,68.54,4.0,10.0
CHEMBL4099711,COc1ccccc1N1CCN(CCCCOc2ccn3nc(CO)cc3c2)CC1,72.44,F,Dopamine D2 receptor,7.140021558357979,410.5180000000001,2.8164000000000007,1.0,7.0,62.47,4.0,9.0
CHEMBL4087187,COc1ccccc1N1CCN(CCCCOc2ccn3nc(C=O)cc3c2)CC1,87.1,F,Dopamine D2 receptor,7.059981844992337,408.50200000000007,3.1366000000000014,0.0,7.0,59.31,4.0,9.0
CHEMBL4105030,COc1ccccc1N1CCN(CCCCOc2ccn3nc(/C=N/O)cc3c2)CC1,398.11,F,Dopamine D2 receptor,6.399996913372259,423.51700000000005,3.132200000000001,1.0,8.0,74.83,4.0,9.0
CHEMBL4079301,COc1ccccc1N1CCN(CCCCOc2ccn3nc(C#N)cc3c2)CC1,1412.54,F,Dopamine D2 receptor,5.849999245077862,405.50200000000007,3.195780000000002,0.0,7.0,66.03,4.0,8.0
CHEMBL4097330,CCCN(CCCCOc1ccc2ccnn2c1)[C@H]1CCc2c(O)cccc2C1,2.042,F,Dopamine D2 receptor,8.689944262249108,393.53100000000023,4.468400000000004,1.0,5.0,50.0,4.0,9.0
CHEMBL4078348,CCCN(CCCCOc1ccn2nccc2c1)[C@H]1CCc2c(O)cccc2C1,4.898,F,Dopamine D2 receptor,8.309981219211304,393.53100000000023,4.468400000000004,1.0,5.0,50.0,4.0,9.0
CHEMBL4067439,COc1ccccc1N1CCN(CCCCOc2ccc3c(C=O)cnn3c2)CC1,5.888,F,Dopamine D2 receptor,8.230032198670557,408.50200000000007,3.1366000000000014,0.0,7.0,59.31,4.0,9.0
CHEMBL4098236,COc1ccccc1N1CCN(CCCCOc2ccn3ncc(C=O)c3c2)CC1,17.38,F,Dopamine D2 receptor,7.7599502278873524,408.50200000000007,3.1366000000000014,0.0,7.0,59.31,4.0,9.0
CHEMBL4069145,COc1ccccc1N1CCN(CCCCOc2ccc3c(/C=N/O)cnn3c2)CC1,2.884,F,Dopamine D2 receptor,8.54000474395261,423.51700000000005,3.132200000000001,1.0,8.0,74.83,4.0,9.0
CHEMBL4060461,COc1ccccc1N1CCN(CCCCOc2ccn3ncc(/C=N/O)c3c2)CC1,3.388,F,Dopamine D2 receptor,8.47005659834133,423.51700000000005,3.132200000000001,1.0,8.0,74.83,4.0,9.0
CHEMBL4060461,COc1ccccc1N1CCN(CCCCOc2ccn3ncc(/C=N/O)c3c2)CC1,0.7413,F,Dopamine D2 receptor,9.130005999878259,423.51700000000005,3.132200000000001,1.0,8.0,74.83,4.0,9.0
CHEMBL4063235,COc1ccccc1N1CCN(CCCCOc2ccn3ncc(C#N)c3c2)CC1,12.88,F,Dopamine D2 receptor,7.890084136976206,405.50200000000007,3.195780000000002,0.0,7.0,66.03,4.0,8.0
CHEMBL4096422,CN(CCCCOc1ccc2c(c1)NC(=O)CC2)[C@@H]1Cc2cccc3[nH]c(=O)n(c23)C1,3.1,F,Dopamine D2 receptor,8.508638306165727,420.5130000000002,2.9300000000000006,2.0,5.0,79.36000000000001,5.0,7.0
CHEMBL4093477,CCCN(CCCCNC(=O)c1cc2ccccc2[nH]1)[C@@H]1Cc2cccc3c2n(c(=O)n3CCC)C1,338.1,F,Dopamine D2 receptor,6.470954829234231,487.64800000000037,4.541200000000004,2.0,5.0,75.06,5.0,11.0
CHEMBL3798179,CN(CCCCNC(=O)c1cc2ccccc2[nH]1)[C@@H]1Cc2cccc3[nH]c(=O)n(c23)C1,0.3,F,Dopamine D2 receptor,9.522878745280337,417.51300000000026,2.877600000000001,3.0,4.0,85.92000000000002,5.0,7.0
CHEMBL3800633,CN(CCCCNC(=O)c1cc2ccccc2o1)[C@@H]1Cc2cccc3[nH]c(=O)n(c23)C1,65.9,F,Dopamine D2 receptor,7.18111458540599,418.49700000000024,3.142500000000001,2.0,5.0,83.27000000000001,5.0,7.0
CHEMBL4095452,CN[C@@H]1Cc2cccc3c2n(c(=O)n3CCOCCOCCOCCOc2ccc3c(c2)NC(=O)CC3)C1,1004.6,F,Dopamine D2 receptor,5.99800682617647,524.6180000000004,1.9605999999999997,2.0,9.0,104.98000000000002,5.0,14.0
CHEMBL4085282,CN[C@@H]1Cc2cccc3c2n(c(=O)n3CCOCCOCCOCCCCc2ccccc2)C1,279.3,F,Dopamine D2 receptor,6.553929064298995,467.61000000000035,3.019800000000001,1.0,7.0,66.65,4.0,15.0
CHEMBL4100322,CN[C@@H]1Cc2cccc3c2n(c(=O)n3CCOCCOCCCCc2ccccc2)C1,1227.4,F,Dopamine D2 receptor,5.911013881052087,423.55700000000024,3.0032000000000005,1.0,6.0,57.42,4.0,12.0
CHEMBL4068455,CCCN(CCC)[C@@H]1Cc2cccc3c2n(c(=O)n3CCCCNC(=O)c2cc3ccccc3[nH]2)C1,53.8,F,Dopamine D2 receptor,7.269217724333611,487.6480000000003,4.5412000000000035,2.0,5.0,75.06,5.0,11.0
CHEMBL4100734,CN[C@@H]1Cc2cccc3c2n(c(=O)n3CCCCCCCCCCCCOc2ccc3c(c2)NC(=O)CC3)C1,1458.8,F,Dopamine D2 receptor,5.836004245358256,532.7290000000004,5.811800000000006,2.0,6.0,77.28999999999999,5.0,15.0
CHEMBL4077430,CN[C@@H]1Cc2cccc3c2n(c(=O)n3CCCCOc2ccc3c(c2)NC(=O)CC3)C1,255.3,F,Dopamine D2 receptor,6.592949185195749,420.5130000000002,2.6910000000000007,2.0,6.0,77.28999999999999,5.0,7.0
CHEMBL4076129,CN[C@@H]1Cc2cccc3c2n(c(=O)n3CCCCCCCCCCOCCCCc2ccccc2)C1,709.6,F,Dopamine D2 receptor,6.14898639317633,491.7200000000005,6.107400000000007,1.0,5.0,48.19,4.0,17.0
CHEMBL4097572,CN[C@@H]1Cc2cccc3c2n(c(=O)n3CCCCCCCCOCCCCc2ccccc2)C1,5000.0,F,Dopamine D2 receptor,5.301029995663981,463.6660000000004,5.327200000000006,1.0,5.0,48.19,4.0,15.0
CHEMBL4059581,CCCN[C@@H]1Cc2cccc3c2n(c(=O)n3CCCCOCCCCc2ccccc2)C1,25.6,F,Dopamine D2 receptor,7.59176003468815,435.6120000000003,4.547000000000004,1.0,5.0,48.19,4.0,13.0
CHEMBL3797209,CCCN(CCC)[C@@H]1Cc2cccc3c2n(c(=O)n3CCC)C1,1.0,F,Dopamine D2 receptor,9.0,315.4610000000001,3.2597000000000023,0.0,4.0,30.17,3.0,7.0
CHEMBL434665,CCCN[C@@H]1Cc2cccc3nc(O)n(c23)C1,9.1,F,Dopamine D2 receptor,8.040958607678906,231.29899999999998,1.6662,2.0,4.0,50.080000000000005,3.0,3.0
CHEMBL419792,CN[C@@H]1Cc2cccc3[nH]c(=O)n(c23)C1,32.2,F,Dopamine D2 receptor,7.492144128304169,203.24499999999995,0.4736999999999994,2.0,3.0,49.82,3.0,1.0
CHEMBL1112,O=C1CCc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,5000.0,F,Dopamine D2 receptor,5.301029995663981,448.39400000000006,4.859300000000005,1.0,4.0,44.81,4.0,7.0
CHEMBL240773,CCCN1CCC[C@@H]2Cc3[nH]ncc3C[C@H]21,10.9,F,Dopamine D2 receptor,7.962573502059376,219.332,1.9989000000000001,1.0,2.0,31.92,3.0,2.0
CHEMBL240773,CCCN1CCC[C@@H]2Cc3[nH]ncc3C[C@H]21,147.6,B,Dopamine D2 receptor,6.830913642512977,219.332,1.9989000000000001,1.0,2.0,31.92,3.0,2.0
CHEMBL1112,O=C1CCc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,5000.0,B,Dopamine D2 receptor,5.301029995663981,448.39400000000006,4.859300000000005,1.0,4.0,44.81,4.0,7.0
CHEMBL419792,CN[C@@H]1Cc2cccc3[nH]c(=O)n(c23)C1,501.2,B,Dopamine D2 receptor,6.299988937677887,203.24499999999995,0.4736999999999994,2.0,3.0,49.82,3.0,1.0
CHEMBL434665,CCCN[C@@H]1Cc2cccc3nc(O)n(c23)C1,121.9,B,Dopamine D2 receptor,6.913996294381618,231.29899999999998,1.6662,2.0,4.0,50.080000000000005,3.0,3.0
CHEMBL3797209,CCCN(CCC)[C@@H]1Cc2cccc3c2n(c(=O)n3CCC)C1,20.5,B,Dopamine D2 receptor,7.688246138944246,315.4610000000001,3.2597000000000023,0.0,4.0,30.17,3.0,7.0
CHEMBL4059581,CCCN[C@@H]1Cc2cccc3c2n(c(=O)n3CCCCOCCCCc2ccccc2)C1,196.8,B,Dopamine D2 receptor,6.705974905904677,435.6120000000003,4.547000000000004,1.0,5.0,48.19,4.0,13.0
CHEMBL4097572,CN[C@@H]1Cc2cccc3c2n(c(=O)n3CCCCCCCCOCCCCc2ccccc2)C1,5000.0,B,Dopamine D2 receptor,5.301029995663981,463.6660000000004,5.327200000000006,1.0,5.0,48.19,4.0,15.0
CHEMBL4076129,CN[C@@H]1Cc2cccc3c2n(c(=O)n3CCCCCCCCCCOCCCCc2ccccc2)C1,2529.3,B,Dopamine D2 receptor,5.596999655978837,491.7200000000005,6.107400000000007,1.0,5.0,48.19,4.0,17.0
CHEMBL4077430,CN[C@@H]1Cc2cccc3c2n(c(=O)n3CCCCOc2ccc3c(c2)NC(=O)CC3)C1,1499.7,B,Dopamine D2 receptor,5.823995608527747,420.5130000000002,2.6910000000000007,2.0,6.0,77.28999999999999,5.0,7.0
CHEMBL4100734,CN[C@@H]1Cc2cccc3c2n(c(=O)n3CCCCCCCCCCCCOc2ccc3c(c2)NC(=O)CC3)C1,5000.0,B,Dopamine D2 receptor,5.301029995663981,532.7290000000004,5.811800000000006,2.0,6.0,77.28999999999999,5.0,15.0
CHEMBL4068455,CCCN(CCC)[C@@H]1Cc2cccc3c2n(c(=O)n3CCCCNC(=O)c2cc3ccccc3[nH]2)C1,269.8,B,Dopamine D2 receptor,6.568958054664114,487.6480000000003,4.5412000000000035,2.0,5.0,75.06,5.0,11.0
CHEMBL4100322,CN[C@@H]1Cc2cccc3c2n(c(=O)n3CCOCCOCCCCc2ccccc2)C1,2471.7,B,Dopamine D2 receptor,5.607004242422646,423.55700000000024,3.0032000000000005,1.0,6.0,57.42,4.0,12.0
CHEMBL4085282,CN[C@@H]1Cc2cccc3c2n(c(=O)n3CCOCCOCCOCCCCc2ccccc2)C1,139.0,B,Dopamine D2 receptor,6.856985199745905,467.61000000000035,3.019800000000001,1.0,7.0,66.65,4.0,15.0
CHEMBL4095452,CN[C@@H]1Cc2cccc3c2n(c(=O)n3CCOCCOCCOCCOc2ccc3c(c2)NC(=O)CC3)C1,1870.7,B,Dopamine D2 receptor,5.727995853756558,524.6180000000004,1.9605999999999997,2.0,9.0,104.98000000000002,5.0,14.0
CHEMBL3800633,CN(CCCCNC(=O)c1cc2ccccc2o1)[C@@H]1Cc2cccc3[nH]c(=O)n(c23)C1,209.9,B,Dopamine D2 receptor,6.677987561417599,418.49700000000024,3.142500000000001,2.0,5.0,83.27000000000001,5.0,7.0
CHEMBL3798179,CN(CCCCNC(=O)c1cc2ccccc2[nH]1)[C@@H]1Cc2cccc3[nH]c(=O)n(c23)C1,154.5,B,Dopamine D2 receptor,6.811071516239147,417.51300000000026,2.877600000000001,3.0,4.0,85.92000000000002,5.0,7.0
CHEMBL4093477,CCCN(CCCCNC(=O)c1cc2ccccc2[nH]1)[C@@H]1Cc2cccc3c2n(c(=O)n3CCC)C1,944.0,B,Dopamine D2 receptor,6.025028005701931,487.64800000000037,4.541200000000004,2.0,5.0,75.06,5.0,11.0
CHEMBL4096422,CN(CCCCOc1ccc2c(c1)NC(=O)CC2)[C@@H]1Cc2cccc3[nH]c(=O)n(c23)C1,74.0,B,Dopamine D2 receptor,7.130768280269024,420.5130000000002,2.9300000000000006,2.0,5.0,79.36000000000001,5.0,7.0
CHEMBL240773,CCCN1CCC[C@@H]2Cc3[nH]ncc3C[C@H]21,353.2,B,Dopamine D2 receptor,6.451979305094469,219.332,1.9989000000000001,1.0,2.0,31.92,3.0,2.0
CHEMBL419792,CN[C@@H]1Cc2cccc3[nH]c(=O)n(c23)C1,543.3,B,Dopamine D2 receptor,6.264960294966279,203.24499999999995,0.4736999999999994,2.0,3.0,49.82,3.0,1.0
CHEMBL434665,CCCN[C@@H]1Cc2cccc3nc(O)n(c23)C1,111.2,B,Dopamine D2 receptor,6.953895212753961,231.29899999999998,1.6662,2.0,4.0,50.080000000000005,3.0,3.0
CHEMBL3797209,CCCN(CCC)[C@@H]1Cc2cccc3c2n(c(=O)n3CCC)C1,16.8,B,Dopamine D2 receptor,7.774690718274137,315.4610000000001,3.2597000000000023,0.0,4.0,30.17,3.0,7.0
CHEMBL4059581,CCCN[C@@H]1Cc2cccc3c2n(c(=O)n3CCCCOCCCCc2ccccc2)C1,194.5,B,Dopamine D2 receptor,6.711080394338273,435.6120000000003,4.547000000000004,1.0,5.0,48.19,4.0,13.0
CHEMBL4076129,CN[C@@H]1Cc2cccc3c2n(c(=O)n3CCCCCCCCCCOCCCCc2ccccc2)C1,5000.0,B,Dopamine D2 receptor,5.301029995663981,491.7200000000005,6.107400000000007,1.0,5.0,48.19,4.0,17.0
CHEMBL4077430,CN[C@@H]1Cc2cccc3c2n(c(=O)n3CCCCOc2ccc3c(c2)NC(=O)CC3)C1,712.9,B,Dopamine D2 receptor,6.14697138528701,420.5130000000002,2.6910000000000007,2.0,6.0,77.28999999999999,5.0,7.0
CHEMBL4100734,CN[C@@H]1Cc2cccc3c2n(c(=O)n3CCCCCCCCCCCCOc2ccc3c(c2)NC(=O)CC3)C1,570.2,B,Dopamine D2 receptor,6.243972787026559,532.7290000000004,5.811800000000006,2.0,6.0,77.28999999999999,5.0,15.0
CHEMBL4068455,CCCN(CCC)[C@@H]1Cc2cccc3c2n(c(=O)n3CCCCNC(=O)c2cc3ccccc3[nH]2)C1,184.9,B,Dopamine D2 receptor,6.733063088840827,487.6480000000003,4.5412000000000035,2.0,5.0,75.06,5.0,11.0
CHEMBL4100322,CN[C@@H]1Cc2cccc3c2n(c(=O)n3CCOCCOCCCCc2ccccc2)C1,1853.5,B,Dopamine D2 receptor,5.732007409634417,423.55700000000024,3.0032000000000005,1.0,6.0,57.42,4.0,12.0
CHEMBL4085282,CN[C@@H]1Cc2cccc3c2n(c(=O)n3CCOCCOCCOCCCCc2ccccc2)C1,677.6,B,Dopamine D2 receptor,6.1690266026773495,467.61000000000035,3.019800000000001,1.0,7.0,66.65,4.0,15.0
CHEMBL4095452,CN[C@@H]1Cc2cccc3c2n(c(=O)n3CCOCCOCCOCCOc2ccc3c(c2)NC(=O)CC3)C1,3981.1,B,Dopamine D2 receptor,5.399996913372259,524.6180000000004,1.9605999999999997,2.0,9.0,104.98000000000002,5.0,14.0
CHEMBL3800633,CN(CCCCNC(=O)c1cc2ccccc2o1)[C@@H]1Cc2cccc3[nH]c(=O)n(c23)C1,163.3,B,Dopamine D2 receptor,6.7870138152633315,418.49700000000024,3.142500000000001,2.0,5.0,83.27000000000001,5.0,7.0
CHEMBL3798179,CN(CCCCNC(=O)c1cc2ccccc2[nH]1)[C@@H]1Cc2cccc3[nH]c(=O)n(c23)C1,124.7,B,Dopamine D2 receptor,6.904133546521457,417.51300000000026,2.877600000000001,3.0,4.0,85.92000000000002,5.0,7.0
CHEMBL4093477,CCCN(CCCCNC(=O)c1cc2ccccc2[nH]1)[C@@H]1Cc2cccc3c2n(c(=O)n3CCC)C1,1153.5,B,Dopamine D2 receptor,5.937982401142888,487.64800000000037,4.541200000000004,2.0,5.0,75.06,5.0,11.0
CHEMBL4096422,CN(CCCCOc1ccc2c(c1)NC(=O)CC2)[C@@H]1Cc2cccc3[nH]c(=O)n(c23)C1,188.8,B,Dopamine D2 receptor,6.72399801003795,420.5130000000002,2.9300000000000006,2.0,5.0,79.36000000000001,5.0,7.0
CHEMBL240773,CCCN1CCC[C@@H]2Cc3[nH]ncc3C[C@H]21,38.7,B,Dopamine D2 receptor,7.412289034981089,219.332,1.9989000000000001,1.0,2.0,31.92,3.0,2.0
CHEMBL419792,CN[C@@H]1Cc2cccc3[nH]c(=O)n(c23)C1,74.8,B,Dopamine D2 receptor,7.126098402135539,203.24499999999995,0.4736999999999994,2.0,3.0,49.82,3.0,1.0
CHEMBL434665,CCCN[C@@H]1Cc2cccc3nc(O)n(c23)C1,17.1,B,Dopamine D2 receptor,7.767003889607846,231.29899999999998,1.6662,2.0,4.0,50.080000000000005,3.0,3.0
CHEMBL3797209,CCCN(CCC)[C@@H]1Cc2cccc3c2n(c(=O)n3CCC)C1,0.9,B,Dopamine D2 receptor,9.045757490560675,315.4610000000001,3.2597000000000023,0.0,4.0,30.17,3.0,7.0
CHEMBL4059581,CCCN[C@@H]1Cc2cccc3c2n(c(=O)n3CCCCOCCCCc2ccccc2)C1,24.6,B,Dopamine D2 receptor,7.609064892896621,435.6120000000003,4.547000000000004,1.0,5.0,48.19,4.0,13.0
CHEMBL4077430,CN[C@@H]1Cc2cccc3c2n(c(=O)n3CCCCOc2ccc3c(c2)NC(=O)CC3)C1,104.5,B,Dopamine D2 receptor,6.980883709552927,420.5130000000002,2.6910000000000007,2.0,6.0,77.28999999999999,5.0,7.0
CHEMBL4100734,CN[C@@H]1Cc2cccc3c2n(c(=O)n3CCCCCCCCCCCCOc2ccc3c(c2)NC(=O)CC3)C1,666.8,B,Dopamine D2 receptor,6.176004408844032,532.7290000000004,5.811800000000006,2.0,6.0,77.28999999999999,5.0,15.0
CHEMBL4068455,CCCN(CCC)[C@@H]1Cc2cccc3c2n(c(=O)n3CCCCNC(=O)c2cc3ccccc3[nH]2)C1,56.9,B,Dopamine D2 receptor,7.244887733604929,487.6480000000003,4.5412000000000035,2.0,5.0,75.06,5.0,11.0
CHEMBL4100322,CN[C@@H]1Cc2cccc3c2n(c(=O)n3CCOCCOCCCCc2ccccc2)C1,350.8,B,Dopamine D2 receptor,6.454940415305997,423.55700000000024,3.0032000000000005,1.0,6.0,57.42,4.0,12.0
CHEMBL4085282,CN[C@@H]1Cc2cccc3c2n(c(=O)n3CCOCCOCCOCCCCc2ccccc2)C1,88.7,B,Dopamine D2 receptor,7.052076380168273,467.61000000000035,3.019800000000001,1.0,7.0,66.65,4.0,15.0
CHEMBL4095452,CN[C@@H]1Cc2cccc3c2n(c(=O)n3CCOCCOCCOCCOc2ccc3c(c2)NC(=O)CC3)C1,1064.1,B,Dopamine D2 receptor,5.9730175568083945,524.6180000000004,1.9605999999999997,2.0,9.0,104.98000000000002,5.0,14.0
CHEMBL3800633,CN(CCCCNC(=O)c1cc2ccccc2o1)[C@@H]1Cc2cccc3[nH]c(=O)n(c23)C1,78.2,B,Dopamine D2 receptor,7.106793246940152,418.49700000000024,3.142500000000001,2.0,5.0,83.27000000000001,5.0,7.0
CHEMBL3798179,CN(CCCCNC(=O)c1cc2ccccc2[nH]1)[C@@H]1Cc2cccc3[nH]c(=O)n(c23)C1,1.1,B,Dopamine D2 receptor,8.958607314841775,417.51300000000026,2.877600000000001,3.0,4.0,85.92000000000002,5.0,7.0
CHEMBL4093477,CCCN(CCCCNC(=O)c1cc2ccccc2[nH]1)[C@@H]1Cc2cccc3c2n(c(=O)n3CCC)C1,458.1,B,Dopamine D2 receptor,6.3390397082239165,487.64800000000037,4.541200000000004,2.0,5.0,75.06,5.0,11.0
CHEMBL4096422,CN(CCCCOc1ccc2c(c1)NC(=O)CC2)[C@@H]1Cc2cccc3[nH]c(=O)n(c23)C1,157.8,B,Dopamine D2 receptor,6.801893001126598,420.5130000000002,2.9300000000000006,2.0,5.0,79.36000000000001,5.0,7.0
CHEMBL4083239,O=C1CCc2ccc(OCCCCN3CCN(c4ccc(O)c5[nH]c(=O)ccc45)CC3)cc2N1,93.0,B,Dopamine D2 receptor,7.031517051446065,462.5500000000001,3.0996000000000015,3.0,6.0,97.9,5.0,7.0
CHEMBL4072780,O=C1CCc2ccc(OCCCCN3CCN(c4ccc(O)c5c4OCC(=O)N5)CC3)cc2N1,92.0,B,Dopamine D2 receptor,7.036212172654444,466.5380000000002,2.5890000000000004,3.0,7.0,103.37,5.0,7.0
CHEMBL4102628,O=C1CCc2ccc(OCCCCN3CCCN(c4ccc(O)c5[nH]c(=O)ccc45)CC3)cc2N1,190.0,B,Dopamine D2 receptor,6.721246399047171,476.57700000000017,3.489700000000002,3.0,6.0,97.9,5.0,7.0
CHEMBL4084690,O=C1CCc2ccc(OCCCCN3CCCN(c4ccc(O)c5oc(=O)ccc45)CC3)cc2N1,220.0,B,Dopamine D2 receptor,6.657577319177793,477.5610000000002,3.7546000000000026,2.0,7.0,95.25,5.0,7.0
CHEMBL4064742,O=C1CCc2ccc(OCCCCN3CCCN(c4ccc(O)c5c4OCC(=O)N5)CC3)cc2N1,470.0,B,Dopamine D2 receptor,6.327902142064283,480.5650000000002,2.9791000000000007,3.0,7.0,103.37,5.0,7.0
CHEMBL4092441,O=c1ccc2c(N3CCN(CCCCOc4ccn5nccc5c4)CC3)ccc(O)c2[nH]1,240.0,B,Dopamine D2 receptor,6.619788758288394,433.5120000000001,2.862600000000001,2.0,7.0,86.1,5.0,7.0
CHEMBL4100183,O=C1COc2c(N3CCN(CCCCOc4ccn5nccc5c4)CC3)ccc(O)c2N1,62.0,B,Dopamine D2 receptor,7.2076083105017466,437.5000000000001,2.352,2.0,8.0,91.57000000000001,5.0,7.0
CHEMBL4091507,O=c1ccc2c(N3CCCN(CCCCOc4ccn5nccc5c4)CC3)ccc(O)c2[nH]1,370.0,B,Dopamine D2 receptor,6.431798275933005,447.53900000000016,3.252700000000002,2.0,7.0,86.1,5.0,7.0
CHEMBL4070604,CCCCn1cc(CCCOc2ccc(C(=O)NCCCN3CCCN(c4ccc(O)c5[nH]c(=O)ccc45)CC3)cc2OC)nn1,680.0,B,Dopamine D2 receptor,6.167491087293763,631.7780000000001,3.9777000000000022,3.0,10.0,137.83999999999997,5.0,15.0
